,akcja,akcji,autor,autorka,autorki,bohaterowie,bohaterów,choć,chyba,ciekawa,czas,czyta,części,część,dobra,dzięki,fabuła,historia,historii,historię,końca,końcu,książce,książek,książka,książki,książkę,którą,ludzi,mamy,miałam,miłości,miłość,mogę,najbardziej,napisana,naprawdę,niestety,opowieść,pewno,początku,polecam,postaci,powieści,powieść,prostu,przeczytać,raz,razem,serii,siebie,strony,swoją,szybko,tom,trochę,tą,tę,warto,wiem,wrażenie,zakończenie,zdecydowanie,świat,świata,życia,życie,życiu,length,scores
3510,0.0,0.0,0.0,0.0,0.0,0.0,0.1670817234153125,0.0,0.0,0.0,0.5581727052396682,0.0,0.0,0.0,0.19100809303512345,0.0,0.0,0.0,0.0,0.19922904232089564,0.0,0.0,0.0,0.20520284197293923,0.0,0.1362775562214342,0.1555982525884106,0.0,0.0,0.19952686129418185,0.0,0.39409668162588685,0.20244492640438566,0.0,0.0,0.0,0.16652579086348449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16308766044054454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18829307239780316,0.19347310546351323,0.0,0.20487065904879495,0.0,0.0,0.18769536843912546,0.0,0.18101397871576955,0.16177383449482918,0.0,2176,2.0
4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36102856703526764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33070208778456206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4072100207738844,0.39576164480050297,0.0,0.0,0.0,0.0,0.0,0.4622917459381639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4734274643944628,0.0,0.0,0.0,0.0,0.0,0.0,571,1.0
2662,0.33669676624203954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36003062156624116,0.0,0.0,0.0,0.20362697476188465,0.2528981279551719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24756966789112428,0.0,0.3114061136662395,0.30265118601763846,0.0,0.0,0.35145569423555517,0.0,0.0,0.0,0.0,0.38236540034670835,0.0,0.3633251688001556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763,4.0
2389,0.0,0.28581743787055885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2102080455097245,0.0,0.0,0.27411861510161906,0.0,0.0,0.0,0.0,0.19255052332849698,0.0,0.0,0.0,0.0,0.0,0.27841533262376383,0.5720806507716414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26758987264560496,0.0,0.0,0.0,0.0,0.0,0.0,0.27662700375261423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4571499131114841,0.0,706,3.0
2190,0.0,0.0,0.0,0.46839313027987006,0.0,0.0,0.0,0.0,0.0,0.0,0.5024524664793845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5380223151478398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885502869084884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,1.0
4754,0.0,0.0,0.0,0.4853339093602767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3813309869881713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5647224609674109,0.0,0.0,0.0,0.0,0.5478377650971216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453,2.0
2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997567697920497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001823648947821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,3.0
2285,0.0,0.0,0.18818794470415592,0.0,0.0,0.0,0.16340620749490187,0.0,0.0,0.0,0.3639292318592596,0.0,0.0,0.0,0.0,0.2015101440614118,0.0,0.14550186908020182,0.0,0.0,0.0,0.40105205547241773,0.0,0.0,0.0,0.3998390399672581,0.0,0.0,0.0,0.0,0.19956065762845168,0.0,0.0,0.0,0.0,0.0,0.0,0.1941254114356647,0.0,0.0,0.0,0.0,0.1931330362661044,0.16411393596174922,0.0,0.1916118187049201,0.0,0.18522043969562296,0.18379940085511154,0.0,0.0,0.18717934627699065,0.2015101440614118,0.0,0.0,0.16340620749490187,0.0,0.1841509425995554,0.0,0.0,0.2003638503233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715,1.0
4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971629785506948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39762912355973634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43754799039125497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307732383259626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4174938410452939,0.0,0.0,0.0,0.36446908579719234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382,1.0
2575,0.0,0.5753343238604545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5739964809648652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826821222827973,0.0,0.0,0.0,0.0,0.0,83,5.0
1820,0.1404409490708235,0.313165880216112,0.0,0.0,0.0,0.14894580732488796,0.0,0.14093312950253958,0.0,0.0,0.0,0.0,0.2735624758864019,0.26324165727068366,0.0,0.0,0.0,0.0,0.1359708628677917,0.0,0.0,0.1587110754505356,0.0,0.0,0.0,0.21097472069409065,0.12044278893212682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528597171991247,0.25978372550394174,0.2524801189873764,0.0,0.0,0.29319421036140414,0.2909447806471604,0.0,0.14746183284156553,0.0,0.15948997763148764,0.14003536217822016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15695038269510878,0.42034845641676166,0.0,0.0,3570,4.0
1609,0.0,0.0,0.0,0.0,0.0,0.0,0.30445170043004943,0.0,0.0,0.3473595894079435,0.0,0.0,0.0,0.6196807227082741,0.0,0.0,0.371221167336997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3721105832630019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3554923886667241,0.0,0.0,0.0,0.0,0.0,0.0,1211,2.0
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8305117815595989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570010598649711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,1.0
4897,0.0,0.0,0.0,0.0,0.6470365561152563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48660935698311725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5869880993231344,0.0,0.0,0.0,0.0,275,2.0
5925,0.0,0.3068642277039873,0.0,0.0,0.3138563980688472,0.0,0.5069169935846828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022251180550377,0.0,0.0,0.27651859613242213,0.0,0.16645312005828106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526151620096733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24739961029664548,0.0,0.0,0.0,0.2850902702305418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29720806988382553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24540657154626072,0.0,1744,5.0
4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5415885474682217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5962712680072696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925727130068211,433,2.0
3446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,4.0
1375,0.0,0.0,0.0,0.0,0.0,0.0,0.45995353818218343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4835649152974289,0.0,0.534076145272171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5190090427519547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387,3.0
5401,0.0,0.0,0.0,0.35434714861209565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902274679195181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22417134562722402,0.0,0.3178855469182232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40551680089402303,0.0,0.0,0.38517312232689294,0.0,0.0,0.0,0.3331863261465534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38345960740392576,0.0,0.0,0.0,0.0,1733,3.0
4762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,3.0
5785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49979714149037874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532567822168284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44769048341741224,0.0,0.0,0.0,0.5158949148871902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641,2.0
1849,0.0,0.0,0.39659623952247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3757014159695217,0.0,0.4523144104817657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39447067114968787,0.0,0.0,0.0,0.0,0.40381187469738267,0.0,0.0,0.0,0.0,0.0,0.4222563230571748,0.0,0.0,0.0,0.0,0.0,853,3.0
5977,0.0,0.0,0.31951632199440305,0.0,0.0,0.0,0.2774404624690727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7411243391531215,0.0,0.0,0.0,0.0,0.0,0.3407408674821145,0.0,0.22628991040659027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230469955821884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503,2.0
2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485778195218443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42839528986965203,0.0,0.0,0.0,0.629145680778138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446,2.0
74,0.0,0.0,0.0,0.37809007670757183,0.0,0.0,0.0,0.0,0.0,0.4155489974415987,0.4055830013552688,0.0,0.0,0.0,0.0,0.0,0.0,0.32431077032675104,0.0,0.0,0.0,0.0,0.0,0.0,0.2391918817346554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42408924300901824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42145869970679045,694,2.0
4417,0.23978181266050114,0.0,0.0,0.0,0.0,0.25430257987314503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524354478340252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409045518386209,0.0,0.14501489176726895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26755031604456714,0.0,0.0,0.26232601150213347,0.0,0.0,0.0,0.0,0.0,0.17630909969601039,0.0,0.2217708332689351,0.4310718561222632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441628927916362,0.2589293374102642,0.0,0.0,0.0,0.0,0.2578335451363052,0.0,0.0,0.0,0.0,0.0,0.0,1067,2.0
4214,0.0,0.0,0.0,0.0,0.4419230938488315,0.0,0.0,0.0,0.0,0.0,0.39741198517593496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4143924004962679,0.0,0.0,0.0,0.23437303891065056,0.5821674938006589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849507314715767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,5.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3223848842872503,0.0,0.0,0.0,0.0,0.0,0.0,0.25778420154575454,0.0,0.0,0.33615958015046526,0.0,0.0,0.0,0.1901259344149158,0.0,0.2696075471899381,0.0,0.0,0.0,0.35355961481388243,0.0,0.0,0.0,0.34755318460322226,0.3439300436690617,0.0,0.0,0.0,0.0,0.0,0.23115510356931815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28950513827059043,0.0,0.326258377311689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506,2.0
5452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6340696223413548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7732759623988655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,1.0
4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707458543041043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8211267684070945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,1.0
5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8168509968282924,0.0,0.0,0.0,0.0,0.3336099963885975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047713407506004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585711214631016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732,3.0
4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6505775882733233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759439794609465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,5.0
4900,0.0,0.0,0.0,0.0,0.7215814916594776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713357555680291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561105794486134,0.0,0.0,0.0,0.2926228048555567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28210487511002547,0.337151371593245,437,3.0
2552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431872953000567,0.0,0.0,0.0,0.9019344502049856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,1.0
4294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,2.0
4757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34669645785940995,0.0,0.4319789780017666,0.4445760470169382,0.0,0.0,0.0,0.0,0.0,0.0,0.3710446671102729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264449845810815,0.0,0.0,0.0,0.0,0.0,0.41954546502822404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662,4.0
904,0.0,0.0,0.7443973778781348,0.0,0.0,0.1860993444695337,0.32318529377490224,0.0,0.19533776311642106,0.0,0.0,0.0,0.0,0.0,0.0,0.19927368765700681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16105497819033404,0.0,0.0,0.0,0.0,0.12902349592288237,0.0,0.0,0.0,0.18948521867146617,0.0,0.0,0.18175950678882105,0.1951865777140682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20009937227734317,0.19814011603759465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243,1.0
3092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5992771160082426,0.0,0.0,0.0,0.5243056943296494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049549380923737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,5.0
2701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49946248961408546,0.0,0.4286638402483711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28749286722430084,0.0,0.0,0.5093723392307267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4739959966643036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,2.0
3274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626323832686596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612745095259971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6407142312966125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,3.0
3760,0.19130580896338278,0.2132941013673322,0.40578190834672284,0.0,0.0,0.0,0.0,0.0,0.21296294867534535,0.0,0.19618140051314628,0.3450200176943546,0.0,0.0,0.0,0.0,0.0,0.0,0.18521674830931523,0.0,0.0,0.0,0.0,0.0,0.11569764559480583,0.0,0.3281294426292555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35117370555548916,0.0,0.0,0.2153243049450556,0.1987926836720996,0.14066519295484117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20180355456555438,0.0,0.0,0.0,0.17617303493383,0.0,0.0,0.0,0.21815419439850406,0.21601815588055123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671,1.0
1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6078858429851781,0.37748729479769116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4612745638391172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5245988190222626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437,3.0
